60;114;33;236;land;false;unknown;0
61;119;4;236;land;false;unknown;0
62;33;4;218;land;false;unknown;0
63;74;29;232;land;false;unknown;0
64;68;29;248;land;false;unknown;0
65;67;29;244;land;false;unknown;0
66;63;29;248;land;false;unknown;0
67;65;29;236;land;false;unknown;0
68;62;29;244;land;false;unknown;0
69;46;28;240;land;false;unknown;0
70;44;28;232;land;false;unknown;0
71;9;27;244;land;false;unknown;0
72;11;27;232;land;false;unknown;0
73;13;27;240;land;false;unknown;0
74;12;27;236;land;false;unknown;0
75;14;27;244;land;false;unknown;0
76;15;27;248;land;false;unknown;0
77;25;27;248;land;false;unknown;0
78;24;27;244;land;false;unknown;0
79;23;27;240;land;false;unknown;0
80;21;27;232;land;false;unknown;0
81;20;27;248;land;false;unknown;0
82;92;2;248;land;false;unknown;0
83;103;26;232;land;false;unknown;0
84;91;26;244;land;false;unknown;0
85;90;26;240;land;false;unknown;0
86;81;26;244;land;false;unknown;0
87;78;26;232;land;false;unknown;0
88;77;26;248;land;false;unknown;0
89;76;26;244;land;false;unknown;0
90;1;25;244;land;false;unknown;0
91;5;25;240;land;false;unknown;0
92;4;25;236;land;false;unknown;0
93;3;25;232;land;false;unknown;0
94;118;25;244;land;false;unknown;0
95;117;25;240;land;false;unknown;0
96;9;26;236;land;false;unknown;0
97;103;25;244;land;false;unknown;0
98;104;25;248;land;false;unknown;0
99;20;12;240;land;false;unknown;0
100;93;25;244;land;false;unknown;0
101;92;25;240;land;false;unknown;0
102;78;25;244;land;false;unknown;0
103;74;25;248;land;false;unknown;0
104;25;12;240;land;false;unknown;0
105;26;12;244;land;false;unknown;0
106;20;24;232;land;false;unknown;0
107;7;24;240;land;false;unknown;0
108;30;12;240;land;false;unknown;0
109;4;24;248;land;false;unknown;0
110;2;24;240;land;false;unknown;0
111;73;8;236;land;false;unknown;0
112;126;24;248;land;false;unknown;0
113;109;24;240;land;false;unknown;0
114;108;24;236;land;false;unknown;0
115;106;24;248;land;false;unknown;0
116;71;21;232;land;false;unknown;0
117;72;21;236;land;false;unknown;0
118;87;21;236;land;false;unknown;0
119;88;21;240;land;false;unknown;0
120;86;21;232;land;false;unknown;0
121;94;21;244;land;false;unknown;0
122;97;21;236;land;false;unknown;0
123;95;21;248;land;false;unknown;0
124;13;22;248;land;false;unknown;0
125;14;22;232;land;false;unknown;0
126;15;22;236;land;false;unknown;0
127;24;22;232;land;false;unknown;0
128;25;22;236;land;false;unknown;0
129;26;22;240;land;false;unknown;0
130;66;22;240;land;false;unknown;0
131;75;10;232;land;false;unknown;0
132;70;22;236;land;false;unknown;0
133;68;22;248;land;false;unknown;0
134;85;40;248;land;false;unknown;0
135;88;40;240;land;false;unknown;0
136;77;8;244;land;false;unknown;0
137;77;10;240;land;false;unknown;0
138;51;15;232;land;false;unknown;0
139;53;15;240;land;false;unknown;0
140;54;15;244;land;false;unknown;0
141;62;8;232;land;false;unknown;0
142;28;14;240;land;false;unknown;0
143;39;14;244;land;false;unknown;0
144;11;14;232;land;false;unknown;0
145;17;14;236;land;false;unknown;0
146;90;25;232;land;false;unknown;0
147;30;14;248;land;false;unknown;0
148;10;129;40;land;false;unknown;0
149;19;27;244;land;false;unknown;0
150;106;26;244;land;false;unknown;0
151;123;4;232;land;false;unknown;0
152;105;24;244;land;false;unknown;0
153;98;21;240;land;false;unknown;0
154;52;117;38;land;false;unknown;0
155;64;25;248;land;false;unknown;0
156;76;10;236;land;false;unknown;0
157;91;21;232;land;false;unknown;0
158;10;114;165;land;false;unknown;0
159;94;180;176;land;false;unknown;0
160;22;27;236;land;false;unknown;0
161;69;25;248;land;false;unknown;0
162;80;40;248;land;false;unknown;0
163;73;25;244;land;false;unknown;0
164;96;21;232;land;false;unknown;0
165;15;2;240;land;false;unknown;0
166;91;25;236;land;false;unknown;0
167;76;22;240;land;false;unknown;0
168;10;174;175;land;false;unknown;0
169;4;33;244;land;false;unknown;0
170;136;153;44;land;false;unknown;0
171;89;21;244;land;false;unknown;0
172;69;22;232;land;false;unknown;0
173;178;186;177;land;false;unknown;0
174;10;14;248;land;false;unknown;0
175;136;183;49;land;false;unknown;0
176;52;102;163;land;false;unknown;0
177;55;15;248;land;false;unknown;0
178;27;12;248;land;false;unknown;0
179;74;10;248;land;false;unknown;0
180;176;153;37;land;false;unknown;0
181;117;4;248;land;false;unknown;0
182;43;28;248;land;false;unknown;0
183;42;28;244;land;false;unknown;0
184;16;22;240;land;false;unknown;0
185;62;22;244;land;false;unknown;0
186;111;33;244;land;false;unknown;0
187;21;24;236;land;false;unknown;0
188;25;24;232;land;false;unknown;0
189;10;75;60;land;false;unknown;0
190;90;21;248;land;false;unknown;0
191;1;24;236;land;false;unknown;0
192;69;21;244;land;false;unknown;0
193;52;162;173;land;false;unknown;0
194;40;14;248;land;false;unknown;0
195;96;34;232;land;false;unknown;0
196;93;2;232;land;false;unknown;0
197;62;25;240;land;false;unknown;0
198;17;22;244;land;false;unknown;0
199;134;150;164;land;false;unknown;0
200;94;165;46;land;false;unknown;0
201;83;26;232;land;false;unknown;0
202;22;12;248;land;false;unknown;0
203;99;21;244;land;false;unknown;0
204;87;26;248;land;false;unknown;0
205;74;26;236;land;false;unknown;0
206;104;26;236;land;false;unknown;0
207;88;26;232;land;false;unknown;0
208;83;34;240;land;false;unknown;0
209;55;1;218;land;false;unknown;0
210;23;8;236;land;false;unknown;0
211;7;27;236;land;false;unknown;0
212;105;26;240;land;false;unknown;0
213;178;171;47;land;false;unknown;0
214;86;34;232;land;false;unknown;0
215;52;177;48;land;false;unknown;0
216;50;14;248;land;false;unknown;0
217;89;34;244;land;false;unknown;0
218;22;33;236;land;false;unknown;0
219;126;27;244;land;false;unknown;0
220;8;26;232;land;false;unknown;0
221;25;33;248;land;false;unknown;0
222;35;33;248;land;false;unknown;0
223;121;4;244;land;false;unknown;0
224;4;27;244;land;false;unknown;0
225;67;22;244;land;false;unknown;0
226;10;159;45;land;false;unknown;0
227;21;26;244;land;false;unknown;0
228;16;2;244;land;false;unknown;0
229;52;15;236;land;false;unknown;0
230;95;34;248;land;false;unknown;0
231;121;33;244;land;false;unknown;0
232;107;26;248;land;false;unknown;0
233;22;24;240;land;false;unknown;0
234;81;34;232;land;false;unknown;0
235;5;8;244;land;false;unknown;0
236;0;33;248;land;false;unknown;0
237;92;21;236;land;false;unknown;0
238;84;40;244;land;false;unknown;0
239;63;8;236;land;false;unknown;0
240;117;33;248;land;false;unknown;0
241;75;29;236;land;false;unknown;0
242;3;27;240;land;false;unknown;0
243;75;26;240;land;false;unknown;0
244;18;27;240;land;false;unknown;0
245;104;24;240;land;false;unknown;0
246;87;40;236;land;false;unknown;0
247;99;34;244;land;false;unknown;0
248;89;25;248;land;false;unknown;0
249;77;29;244;land;false;unknown;0
250;178;156;172;land;false;unknown;0
251;59;8;240;land;false;unknown;0
252;23;4;240;land;false;unknown;0
253;18;8;236;land;false;unknown;0
254;15;8;244;land;false;unknown;0
255;34;33;244;land;false;unknown;0
256;125;27;240;land;false;unknown;0
257;7;25;248;land;false;unknown;0
258;52;132;168;land;false;unknown;0
259;25;8;244;land;false;unknown;0
260;124;4;236;land;false;unknown;0
261;88;2;232;land;false;unknown;0
262;10;26;240;land;false;unknown;0
263;178;141;42;land;false;unknown;0
264;123;33;232;land;false;unknown;0
265;64;29;232;land;false;unknown;0
266;86;26;244;land;false;unknown;0
267;63;25;244;land;false;unknown;0
268;70;21;248;land;false;unknown;0
269;12;22;244;land;false;unknown;0
270;48;14;240;land;false;unknown;0
271;64;32;236;land;false;unknown;0
272;3;24;244;land;false;unknown;0
273;64;10;248;land;false;unknown;0
274;100;34;248;land;false;unknown;0
275;21;22;240;land;false;unknown;0
276;16;8;248;land;false;unknown;0
277;52;147;43;land;false;unknown;0
278;123;27;232;land;false;unknown;0
279;52;25;240;land;false;unknown;0
280;103;24;236;land;false;unknown;0
281;64;22;232;land;false;unknown;0
282;86;40;232;land;false;unknown;0
283;75;22;236;land;false;unknown;0
284;63;10;244;land;false;unknown;0
285;4;8;240;land;false;unknown;0
286;11;22;240;land;false;unknown;0
287;17;27;236;land;false;unknown;0
288;41;14;232;land;false;unknown;0
289;94;135;41;land;false;unknown;0
290;108;33;232;land;false;unknown;0
291;82;26;248;land;false;unknown;0
292;67;21;236;land;false;unknown;0
293;52;87;33;land;false;unknown;0
294;72;25;240;land;false;unknown;0
295;119;19;248;land;false;unknown;0
296;8;81;25;land;false;unknown;0
297;94;120;166;land;false;unknown;0
298;19;12;236;land;false;unknown;0
299;24;24;248;land;false;unknown;0
300;100;21;248;land;false;unknown;0
301;101;21;232;land;false;unknown;0
302;10;144;170;land;false;unknown;0
303;84;34;244;land;false;unknown;0
304;23;22;248;land;false;unknown;0
305;28;4;240;land;false;unknown;0
306;17;2;248;land;false;unknown;0
307;92;117;31;land;false;unknown;0
308;178;126;167;land;false;unknown;0
309;13;26;232;land;false;unknown;0
310;51;25;236;land;false;unknown;0
311;23;24;244;land;false;unknown;0
312;68;21;240;land;false;unknown;0
313;86;12;236;land;false;unknown;0
314;134;120;159;land;false;unknown;0
315;26;33;232;land;false;unknown;0
316;92;102;156;land;false;unknown;0
317;49;14;244;land;false;unknown;0
318;65;22;236;land;false;unknown;0
319;63;32;232;land;false;unknown;0
320;25;4;248;land;false;unknown;0
321;2;27;236;land;false;unknown;0
322;176;93;27;land;false;unknown;0
323;29;12;236;land;false;unknown;0
324;50;114;158;land;false;unknown;0
325;80;34;248;land;false;unknown;0
326;41;28;240;land;false;unknown;0
327;61;25;236;land;false;unknown;0
328;97;23;244;land;false;unknown;0
329;73;10;244;land;false;unknown;0
330;27;33;236;land;false;unknown;0
331;20;22;236;land;false;unknown;0
332;89;26;236;land;false;unknown;0
333;85;26;240;land;false;unknown;0
334;99;24;240;land;false;unknown;0
335;102;24;232;land;false;unknown;0
336;96;23;240;land;false;unknown;0
337;91;34;232;land;false;unknown;0
338;94;34;244;land;false;unknown;0
339;95;23;236;land;false;unknown;0
340;8;96;155;land;false;unknown;0
341;66;32;244;land;false;unknown;0
342;178;96;162;land;false;unknown;0
343;108;27;232;land;false;unknown;0
344;61;21;232;land;false;unknown;0
345;47;14;236;land;false;unknown;0
346;92;147;36;land;false;unknown;0
347;62;32;248;land;false;unknown;0
348;12;26;248;land;false;unknown;0
349;105;21;248;land;false;unknown;0
350;94;105;36;land;false;unknown;0
351;110;27;240;land;false;unknown;0
352;28;12;232;land;false;unknown;0
353;50;99;28;land;false;unknown;0
354;134;30;144;land;false;unknown;0
355;134;105;29;land;false;unknown;0
356;115;27;240;land;false;unknown;0
357;20;26;240;land;false;unknown;0
358;101;24;248;land;false;unknown;0
359;50;84;153;land;false;unknown;0
360;69;26;236;land;false;unknown;0
361;176;48;147;land;false;unknown;0
362;42;14;236;land;false;unknown;0
363;50;24;143;land;false;unknown;0
364;65;10;232;land;false;unknown;0
365;107;33;248;land;false;unknown;0
366;8;27;240;land;false;unknown;0
367;104;2;236;land;false;unknown;0
368;73;26;232;land;false;unknown;0
369;8;8;236;land;false;unknown;0
370;5;27;248;land;false;unknown;0
371;90;34;248;land;false;unknown;0
372;178;66;157;land;false;unknown;0
373;134;60;149;land;false;unknown;0
374;66;15;232;land;false;unknown;0
375;0;27;248;land;false;unknown;0
376;109;12;248;land;false;unknown;0
377;176;78;152;land;false;unknown;0
378;109;33;236;land;false;unknown;0
379;176;201;137;land;false;unknown;0
380;20;33;248;land;false;unknown;0
381;94;90;161;land;false;unknown;0
382;176;33;17;land;false;unknown;0
383;50;144;163;land;false;unknown;0
384;69;34;244;land;false;unknown;0
385;19;8;240;land;false;unknown;0
386;5;33;248;land;false;unknown;0
387;76;29;240;land;false;unknown;0
388;124;27;236;land;false;unknown;0
389;64;21;244;land;false;unknown;0
390;40;28;236;land;false;unknown;0
391;11;26;244;land;false;unknown;0
392;70;25;232;land;false;unknown;0
393;103;21;240;land;false;unknown;0
394;14;8;240;land;false;unknown;0
395;6;25;244;land;false;unknown;0
396;8;159;130;land;false;unknown;0
397;43;14;240;land;false;unknown;0
398;103;34;240;land;false;unknown;0
399;178;111;37;land;false;unknown;0
400;176;63;22;land;false;unknown;0
401;64;8;240;land;false;unknown;0
402;33;33;240;land;false;unknown;0
403;79;29;232;land;false;unknown;0
404;19;22;232;land;false;unknown;0
405;73;22;248;land;false;unknown;0
406;92;57;21;land;false;unknown;0
407;72;26;248;land;false;unknown;0
408;133;93;219;land;false;unknown;0
409;178;51;27;land;false;unknown;0
410;74;22;232;land;false;unknown;0
411;124;33;236;land;false;unknown;0
412;22;22;244;land;false;unknown;0
413;10;54;155;land;false;unknown;0
414;19;33;244;land;false;unknown;0
415;71;25;236;land;false;unknown;0
416;27;24;240;land;false;unknown;0
417;10;22;236;land;false;unknown;0
418;102;21;236;land;false;unknown;0
419;134;135;34;land;false;unknown;0
420;176;138;162;land;false;unknown;0
421;11;33;232;land;false;unknown;0
422;84;26;236;land;false;unknown;0
423;56;15;232;land;false;unknown;0
424;46;14;232;land;false;unknown;0
425;121;20;244;land;false;unknown;0
426;26;24;236;land;false;unknown;0
427;8;6;140;land;false;unknown;0
428;8;189;135;land;false;unknown;0
429;15;26;240;land;false;unknown;0
430;50;147;128;land;false;unknown;0
431;18;22;248;land;false;unknown;0
432;10;39;25;land;false;unknown;0
433;92;165;131;land;false;unknown;0
434;8;141;35;land;false;unknown;0
435;52;60;93;land;false;unknown;0
436;49;132;98;land;false;unknown;0
437;60;25;232;land;false;unknown;0
438;91;96;66;land;false;unknown;0
439;10;24;150;land;false;unknown;0
440;126;33;244;land;false;unknown;0
441;65;32;240;land;false;unknown;0
442;136;78;159;land;false;unknown;0
443;98;23;248;land;false;unknown;0
444;50;9;13;land;false;unknown;0
445;69;15;244;land;false;unknown;0
446;10;84;160;land;false;unknown;0
447;11;8;248;land;false;unknown;0
448;116;8;240;land;false;unknown;0
449;92;132;161;land;false;unknown;0
450;121;27;244;land;false;unknown;0
451;70;26;240;land;false;unknown;0
452;14;26;236;land;false;unknown;0
453;106;21;232;land;false;unknown;0
454;78;29;248;land;false;unknown;0
455;105;12;232;land;false;unknown;0
456;178;21;22;land;false;unknown;0
457;37;14;236;land;false;unknown;0
458;79;34;244;land;false;unknown;0
459;113;27;232;land;false;unknown;0
460;61;32;244;land;false;unknown;0
461;22;4;236;land;false;unknown;0
462;21;12;244;land;false;unknown;0
463;178;36;152;land;false;unknown;0
464;93;34;240;land;false;unknown;0
465;91;105;221;land;false;unknown;0
466;59;25;248;land;false;unknown;0
467;49;25;248;land;false;unknown;0
468;97;24;232;land;false;unknown;0
469;98;24;236;land;false;unknown;0
470;63;22;248;land;false;unknown;0
471;66;10;236;land;false;unknown;0
472;50;129;33;land;false;unknown;0
473;67;25;240;land;false;unknown;0
474;50;25;232;land;false;unknown;0
475;108;8;248;land;false;unknown;0
476;1;27;232;land;false;unknown;0
477;100;24;244;land;false;unknown;0
478;133;138;99;land;false;unknown;0
479;134;168;4;land;false;unknown;0
480;45;27;248;land;false;unknown;0
481;19;26;236;land;false;unknown;0
482;66;21;232;land;false;unknown;0
483;50;192;8;land;false;unknown;0
484;39;28;232;land;false;unknown;0
485;112;27;248;land;false;unknown;0
486;43;27;240;land;false;unknown;0
487;104;21;244;land;false;unknown;0
488;94;183;141;land;false;unknown;0
489;52;57;28;land;false;unknown;0
490;136;63;29;land;false;unknown;0
491;26;4;232;land;false;unknown;0
492;109;27;236;land;false;unknown;0
493;63;21;240;land;false;unknown;0
494;10;69;30;land;false;unknown;0
495;175;126;97;land;false;unknown;0
496;10;192;15;land;false;unknown;0
497;175;141;227;land;false;unknown;0
498;8;126;160;land;false;unknown;0
499;15;33;248;land;false;unknown;0
500;111;27;244;land;false;unknown;0
501;10;9;20;land;false;unknown;0
502;6;27;232;land;false;unknown;0
503;91;3;41;land;false;unknown;0
504;7;22;244;land;false;unknown;0
505;92;12;141;land;false;unknown;0
506;29;33;244;land;false;unknown;0
507;94;0;146;land;false;unknown;0
508;52;27;23;land;false;unknown;0
509;36;14;232;land;false;unknown;0
510;67;15;236;land;false;unknown;0
511;6;8;248;land;false;unknown;0
512;94;2;236;land;false;unknown;0
513;134;183;134;land;false;unknown;0
514;94;23;232;land;false;unknown;0
515;136;3;19;land;false;unknown;0
516;107;21;236;land;false;unknown;0
517;52;165;138;land;false;unknown;0
518;104;34;244;land;false;unknown;0
519;94;45;26;land;false;unknown;0
520;176;123;32;land;false;unknown;0
521;102;34;236;land;false;unknown;0
522;27;4;236;land;false;unknown;0
523;14;2;236;land;false;unknown;0
524;72;22;244;land;false;unknown;0
525;133;108;94;land;false;unknown;0
526;92;34;236;land;false;unknown;0
527;47;34;236;land;false;unknown;0
528;37;28;244;land;false;unknown;0
529;30;24;232;land;false;unknown;0
530;94;198;16;land;false;unknown;0
531;175;111;222;land;false;unknown;0
532;50;162;3;land;false;unknown;0
533;122;27;248;land;false;unknown;0
534;119;27;236;land;false;unknown;0
535;28;24;244;land;false;unknown;0
536;65;21;248;land;false;unknown;0
537;136;186;14;land;false;unknown;0
538;48;34;240;land;false;unknown;0
539;28;33;240;land;false;unknown;0
540;20;8;244;land;false;unknown;0
541;110;33;240;land;false;unknown;0
542;125;4;240;land;false;unknown;0
543;60;21;248;land;false;unknown;0
544;107;8;244;land;false;unknown;0
545;49;72;88;land;false;unknown;0
546;176;108;157;land;false;unknown;0
547;28;28;248;land;false;unknown;0
548;7;24;80;land;false;unknown;0
549;178;189;142;land;false;unknown;0
550;67;32;248;land;false;unknown;0
551;87;12;240;land;false;unknown;0
552;136;201;144;land;false;unknown;0
553;3;8;236;land;false;unknown;0
554;133;123;224;land;false;unknown;0
555;68;25;244;land;false;unknown;0
556;44;14;244;land;false;unknown;0
557;7;84;90;land;false;unknown;0
558;45;14;248;land;false;unknown;0
559;8;111;30;land;false;unknown;0
560;70;34;248;land;false;unknown;0
561;71;26;244;land;false;unknown;0
562;29;24;248;land;false;unknown;0
563;94;153;136;land;false;unknown;0
564;134;90;154;land;false;unknown;0
565;49;102;93;land;false;unknown;0
566;67;10;240;land;false;unknown;0
567;125;33;240;land;false;unknown;0
568;117;27;248;land;false;unknown;0
569;52;210;18;land;false;unknown;0
570;99;23;232;land;false;unknown;0
571;175;81;217;land;false;unknown;0
572;62;10;240;land;false;unknown;0
573;71;22;240;land;false;unknown;0
574;92;87;26;land;false;unknown;0
575;24;8;240;land;false;unknown;0
576;94;30;151;land;false;unknown;0
577;9;22;232;land;false;unknown;0
578;6;22;240;land;false;unknown;0
579;94;63;221;land;false;unknown;0
580;52;195;143;land;false;unknown;0
581;62;21;236;land;false;unknown;0
582;94;138;6;land;false;unknown;0
583;101;2;244;land;false;unknown;0
584;18;33;240;land;false;unknown;0
585;102;2;248;land;false;unknown;0
586;52;90;98;land;false;unknown;0
587;91;45;211;land;false;unknown;0
588;50;69;23;land;false;unknown;0
589;52;12;148;land;false;unknown;0
590;16;26;244;land;false;unknown;0
591;133;63;214;land;false;unknown;0
592;178;159;137;land;false;unknown;0
593;82;2;248;land;false;unknown;0
594;8;66;150;land;false;unknown;0
595;88;12;244;land;false;unknown;0
596;78;34;240;land;false;unknown;0
597;136;171;139;land;false;unknown;0
598;176;156;2;land;false;unknown;0
599;18;2;232;land;false;unknown;0
600;136;156;9;land;false;unknown;0
601;64;15;244;land;false;unknown;0
602;67;27;236;land;false;unknown;0
603;22;2;248;land;false;unknown;0
604;134;198;9;land;false;unknown;0
605;60;32;240;land;false;unknown;0
606;93;24;236;land;false;unknown;0
607;7;72;180;land;false;unknown;0
608;49;42;83;land;false;unknown;0
609;8;36;145;land;false;unknown;0
610;178;114;2;land;false;unknown;0
611;66;25;236;land;false;unknown;0
612;52;105;128;land;false;unknown;0
613;178;144;7;land;false;unknown;0
614;49;27;208;land;false;unknown;0
615;175;51;212;land;false;unknown;0
616;12;28;244;land;false;unknown;0
617;7;54;85;land;false;unknown;0
618;55;21;248;land;false;unknown;0
619;59;21;244;land;false;unknown;0
620;10;132;5;land;false;unknown;0
621;91;60;86;land;false;unknown;0
622;92;42;146;land;false;unknown;0
623;44;27;244;land;false;unknown;0
624;18;26;232;land;false;unknown;0
625;178;129;132;land;false;unknown;0
626;50;39;18;land;false;unknown;0
627;7;207;75;land;false;unknown;0
628;91;30;81;land;false;unknown;0
629;65;34;248;land;false;unknown;0
630;74;34;244;land;false;unknown;0
631;109;21;244;land;false;unknown;0
632;10;57;220;land;false;unknown;0
633;178;99;227;land;false;unknown;0
634;33;14;240;land;false;unknown;0
635;75;34;248;land;false;unknown;0
636;71;34;232;land;false;unknown;0
637;59;32;236;land;false;unknown;0
638;7;39;210;land;false;unknown;0
639;58;21;240;land;false;unknown;0
640;167;230;177;land;false;unknown;0
641;91;0;76;land;false;unknown;0
642;68;26;232;land;false;unknown;0
643;94;48;91;land;false;unknown;0
644;96;24;248;land;false;unknown;0
645;31;24;236;land;false;unknown;0
646;92;195;136;land;false;unknown;0
647;68;15;240;land;false;unknown;0
648;9;33;244;land;false;unknown;0
649;110;2;240;land;false;unknown;0
650;116;27;244;land;false;unknown;0
651;65;25;232;land;false;unknown;0
652;94;24;240;land;false;unknown;0
653;35;14;248;land;false;unknown;0
654;77;34;236;land;false;unknown;0
655;80;29;236;land;false;unknown;0
656;10;162;10;land;false;unknown;0
657;16;33;232;land;false;unknown;0
658;91;15;206;land;false;unknown;0
659;114;27;236;land;false;unknown;0
660;17;26;248;land;false;unknown;0
661;52;135;133;land;false;unknown;0
662;176;171;132;land;false;unknown;0
663;9;8;240;land;false;unknown;0
664;11;28;240;land;false;unknown;0
665;52;120;3;land;false;unknown;0
666;92;23;244;land;false;unknown;0
667;136;126;4;land;false;unknown;0
668;136;96;99;land;false;unknown;0
669;103;49;206;land;false;unknown;0
670;178;69;222;land;false;unknown;0
671;36;28;240;land;false;unknown;0
672;173;171;62;land;false;unknown;0
673;136;141;134;land;false;unknown;0
674;7;8;232;land;false;unknown;0
675;78;33;232;land;false;unknown;0
676;136;6;84;land;false;unknown;0
677;58;25;244;land;false;unknown;0
678;33;24;244;land;false;unknown;0
679;95;24;244;land;false;unknown;0
680;93;23;248;land;false;unknown;0
681;52;45;218;land;false;unknown;0
682;47;25;240;land;false;unknown;0
683;110;21;248;land;false;unknown;0
684;5;22;236;land;false;unknown;0
685;49;12;78;land;false;unknown;0
686;7;114;95;land;false;unknown;0
687;14;33;244;land;false;unknown;0
688;178;174;12;land;false;unknown;0
689;81;2;244;land;false;unknown;0
690;94;168;11;land;false;unknown;0
691;67;26;248;land;false;unknown;0
692;134;153;129;land;false;unknown;0
693;29;4;244;land;false;unknown;0
694;49;180;198;land;false;unknown;0
695;49;210;203;land;false;unknown;0
696;51;27;232;land;false;unknown;0
697;68;10;244;land;false;unknown;0
698;94;33;216;land;false;unknown;0
699;91;198;201;land;false;unknown;0
700;52;27;236;land;false;unknown;0
701;52;150;8;land;false;unknown;0
702;122;23;244;land;false;unknown;0
703;175;66;87;land;false;unknown;0
704;32;33;236;land;false;unknown;0
705;52;75;223;land;false;unknown;0
706;126;4;244;land;false;unknown;0
707;53;27;240;land;false;unknown;0
708;193;137;179;land;false;unknown;0
709;10;33;248;land;false;unknown;0
710;105;33;240;land;false;unknown;0
711;136;51;219;land;false;unknown;0
712;49;87;218;land;false;unknown;0
713;136;123;39;land;false;unknown;0
714;35;28;236;land;false;unknown;0
715;18;12;232;land;false;unknown;0
716;100;23;236;land;false;unknown;0
717;72;8;232;land;false;unknown;0
718;175;21;207;land;false;unknown;0
719;0;4;248;land;false;unknown;0
720;10;147;135;land;false;unknown;0
721;94;93;226;land;false;unknown;0
722;120;27;240;land;false;unknown;0
723;136;111;129;land;false;unknown;0
724;7;162;195;land;false;unknown;0
725;65;8;244;land;false;unknown;0
726;68;32;232;land;false;unknown;0
727;10;177;140;land;false;unknown;0
728;54;25;248;land;false;unknown;0
729;111;21;232;land;false;unknown;0
730;65;15;248;land;false;unknown;0
731;50;34;248;land;false;unknown;0
732;49;34;244;land;false;unknown;0
733;56;21;232;land;false;unknown;0
734;26;8;248;land;false;unknown;0
735;8;22;248;land;false;unknown;0
736;57;15;236;land;false;unknown;0
737;17;33;236;land;false;unknown;0
738;6;33;232;land;false;unknown;0
739;68;27;240;land;false;unknown;0
740;72;10;240;land;false;unknown;0
741;10;72;95;land;false;unknown;0
742;46;27;232;land;false;unknown;0
743;106;33;244;land;false;unknown;0
744;10;87;225;land;false;unknown;0
745;48;25;244;land;false;unknown;0
746;57;21;236;land;false;unknown;0
747;32;24;240;land;false;unknown;0
748;7;87;55;land;false;unknown;0
749;133;186;199;land;false;unknown;0
750;120;34;248;land;false;unknown;0
751;118;23;248;land;false;unknown;0
752;91;138;191;land;false;unknown;0
753;178;9;212;land;false;unknown;0
754;91;183;71;land;false;unknown;0
755;133;48;84;land;false;unknown;0
756;10;28;236;land;false;unknown;0
757;92;210;11;land;false;unknown;0
758;46;25;236;land;false;unknown;0
759;108;21;240;land;false;unknown;0
760;122;34;236;land;false;unknown;0
761;73;34;240;land;false;unknown;0
762;72;34;236;land;false;unknown;0
763;10;27;215;land;false;unknown;0
764;34;14;244;land;false;unknown;0
765;12;33;236;land;false;unknown;0
766;133;141;64;land;false;unknown;0
767;66;34;232;land;false;unknown;0
768;31;33;232;land;false;unknown;0
769;175;204;202;land;false;unknown;0
770;52;30;88;land;false;unknown;0
771;69;8;240;land;false;unknown;0
772;133;78;89;land;false;unknown;0
773;10;8;244;land;false;unknown;0
774;58;32;232;land;false;unknown;0
775;71;27;232;land;false;unknown;0
776;57;25;240;land;false;unknown;0
